Bahan_pangan,Daerah,Year,Month,Day,Weekday,Google_trends
1,11,2024,12,12,3,70.57967
1,12,2024,12,12,3,43.22766
1,13,2024,12,12,3,39.24755
1,14,2024,12,12,3,39.981644
1,15,2024,12,12,3,38.871227
1,16,2024,12,12,3,38.871227
1,17,2024,12,12,3,38.834454
1,18,2024,12,12,3,38.632774
1,20,2024,12,12,3,39.084072
1,19,2024,12,12,3,39.659576
1,21,2024,12,12,3,38.758396
1,22,2024,12,12,3,38.7591
1,24,2024,12,12,3,39.22626
1,23,2024,12,12,3,39.264477
1,25,2024,12,12,3,38.540073
1,26,2024,12,12,3,43.287567
1,27,2024,12,12,3,39.196747
1,28,2024,12,12,3,37.901928
1,29,2024,12,12,3,38.314384
1,30,2024,12,12,3,38.343178
1,31,2024,12,12,3,40.325096
1,32,2024,12,12,3,40.946175
1,33,2024,12,12,3,40.946175
2,0,2024,12,12,3,36.31097
2,1,2024,12,12,3,37.61372
2,2,2024,12,12,3,32.049034
2,3,2024,12,12,3,40.03286
2,4,2024,12,12,3,36.521397
2,5,2024,12,12,3,37.079308
2,6,2024,12,12,3,37.16443
2,7,2024,12,12,3,36.665104
2,8,2024,12,12,3,44.898075
2,9,2024,12,12,3,51.063442
2,10,2024,12,12,3,51.063442
2,11,2024,12,12,3,51.004463
2,12,2024,12,12,3,46.59154
2,13,2024,12,12,3,34.190186
2,14,2024,12,12,3,28.328941
2,15,2024,12,12,3,38.089493
2,16,2024,12,12,3,38.089493
2,17,2024,12,12,3,38.080936
2,18,2024,12,12,3,34.343853
2,20,2024,12,12,3,38.09758
2,19,2024,12,12,3,38.63962
2,21,2024,12,12,3,37.771904
2,22,2024,12,12,3,36.75256
2,24,2024,12,12,3,38.2006
2,23,2024,12,12,3,37.70174
2,25,2024,12,12,3,37.96578
2,26,2024,12,12,3,42.492897
2,27,2024,12,12,3,38.393734
2,28,2024,12,12,3,36.854305
2,29,2024,12,12,3,38.012253
2,30,2024,12,12,3,38.110184
2,31,2024,12,12,3,31.644033
2,32,2024,12,12,3,46.823174
2,33,2024,12,12,3,46.823174
3,0,2024,12,12,3,35.915123
3,1,2024,12,12,3,36.948338
3,2,2024,12,12,3,32.159557
3,3,2024,12,12,3,40.219456
3,4,2024,12,12,3,35.626476
3,5,2024,12,12,3,36.49593
3,6,2024,12,12,3,36.80202
3,7,2024,12,12,3,36.30686
3,8,2024,12,12,3,44.07576
3,9,2024,12,12,3,50.09937
3,10,2024,12,12,3,50.09937
3,11,2024,12,12,3,49.98892
3,12,2024,12,12,3,45.72331
3,13,2024,12,12,3,32.881264
3,14,2024,12,12,3,27.603252
3,15,2024,12,12,3,37.50563
3,16,2024,12,12,3,37.50563
3,17,2024,12,12,3,37.636723
3,18,2024,12,12,3,33.89964
3,20,2024,12,12,3,37.777798
3,19,2024,12,12,3,38.31984
3,21,2024,12,12,3,37.45212
3,22,2024,12,12,3,36.279945
3,24,2024,12,12,3,37.37271
3,23,2024,12,12,3,36.7238
3,25,2024,12,12,3,37.06369
3,26,2024,12,12,3,41.59081
3,27,2024,12,12,3,37.252163
3,28,2024,12,12,3,36.033157
3,29,2024,12,12,3,36.88485
3,30,2024,12,12,3,36.88387
3,31,2024,12,12,3,31.449327
3,32,2024,12,12,3,45.89464
3,33,2024,12,12,3,45.89464
4,0,2024,12,12,3,35.915123
4,1,2024,12,12,3,36.948338
4,2,2024,12,12,3,32.159557
4,3,2024,12,12,3,40.219456
4,4,2024,12,12,3,35.626476
4,5,2024,12,12,3,36.49593
4,6,2024,12,12,3,36.80202
4,7,2024,12,12,3,36.30686
4,8,2024,12,12,3,44.07576
4,9,2024,12,12,3,50.09937
4,10,2024,12,12,3,50.09937
4,11,2024,12,12,3,49.98892
4,12,2024,12,12,3,45.72331
4,13,2024,12,12,3,32.881264
4,14,2024,12,12,3,27.603252
4,15,2024,12,12,3,37.50563
4,16,2024,12,12,3,37.50563
4,17,2024,12,12,3,37.636723
4,18,2024,12,12,3,33.89964
4,20,2024,12,12,3,37.777798
4,19,2024,12,12,3,38.31984
4,21,2024,12,12,3,37.45212
4,22,2024,12,12,3,36.279945
4,24,2024,12,12,3,37.37271
4,23,2024,12,12,3,36.7238
4,25,2024,12,12,3,37.06369
4,26,2024,12,12,3,41.59081
4,27,2024,12,12,3,37.252163
4,28,2024,12,12,3,36.033157
4,29,2024,12,12,3,36.88485
4,30,2024,12,12,3,36.88387
4,31,2024,12,12,3,31.449327
4,32,2024,12,12,3,45.89464
4,33,2024,12,12,3,45.89464
5,0,2024,12,12,3,37.72104
5,1,2024,12,12,3,37.83299
5,2,2024,12,12,3,37.460266
5,3,2024,12,12,3,37.437084
5,4,2024,12,12,3,38.215168
5,5,2024,12,12,3,37.80889
5,6,2024,12,12,3,38.058014
5,7,2024,12,12,3,38.03982
5,8,2024,12,12,3,39.181297
5,9,2024,12,12,3,40.880394
5,10,2024,12,12,3,40.880394
5,11,2024,12,12,3,39.6559
5,12,2024,12,12,3,38.086372
5,13,2024,12,12,3,37.999126
5,14,2024,12,12,3,38.587284
5,15,2024,12,12,3,38.08461
5,16,2024,12,12,3,38.08461
5,17,2024,12,12,3,38.012657
5,18,2024,12,12,3,37.883698
5,20,2024,12,12,3,38.13125
5,19,2024,12,12,3,38.623516
5,21,2024,12,12,3,37.809746
5,22,2024,12,12,3,37.534092
5,24,2024,12,12,3,38.00152
5,23,2024,12,12,3,37.749714
5,25,2024,12,12,3,37.83937
5,26,2024,12,12,3,38.63135
5,27,2024,12,12,3,37.99315
5,28,2024,12,12,3,38.013702
5,29,2024,12,12,3,37.8065
5,30,2024,12,12,3,37.81581
5,31,2024,12,12,3,37.855717
5,32,2024,12,12,3,37.49585
5,33,2024,12,12,3,37.49585
6,0,2024,12,12,3,37.70308
6,1,2024,12,12,3,37.81503
6,2,2024,12,12,3,37.442307
6,3,2024,12,12,3,37.419125
6,4,2024,12,12,3,38.19721
6,5,2024,12,12,3,37.79093
6,6,2024,12,12,3,38.040054
6,7,2024,12,12,3,38.021862
6,8,2024,12,12,3,38.69898
6,9,2024,12,12,3,40.398075
6,10,2024,12,12,3,40.398075
6,11,2024,12,12,3,39.17358
6,12,2024,12,12,3,38.068413
6,13,2024,12,12,3,37.985134
6,14,2024,12,12,3,38.57329
6,15,2024,12,12,3,38.070618
6,16,2024,12,12,3,38.070618
6,17,2024,12,12,3,37.998665
6,18,2024,12,12,3,37.869705
6,20,2024,12,12,3,38.117256
6,19,2024,12,12,3,38.609524
6,21,2024,12,12,3,37.795753
6,22,2024,12,12,3,37.5201
6,24,2024,12,12,3,37.987526
6,23,2024,12,12,3,37.73572
6,25,2024,12,12,3,37.82538
6,26,2024,12,12,3,38.61736
6,27,2024,12,12,3,37.979156
6,28,2024,12,12,3,37.99971
6,29,2024,12,12,3,37.792507
6,30,2024,12,12,3,37.80182
6,31,2024,12,12,3,37.841724
6,32,2024,12,12,3,37.49585
6,33,2024,12,12,3,37.49585
7,0,2024,12,12,3,38.240402
7,1,2024,12,12,3,38.41726
7,2,2024,12,12,3,38.589016
7,3,2024,12,12,3,38.191357
7,4,2024,12,12,3,38.816654
7,5,2024,12,12,3,38.060383
7,6,2024,12,12,3,38.28654
7,7,2024,12,12,3,38.26835
7,8,2024,12,12,3,31.7211
7,9,2024,12,12,3,39.52818
7,10,2024,12,12,3,39.52818
7,11,2024,12,12,3,38.235004
7,12,2024,12,12,3,37.91037
7,13,2024,12,12,3,38.09055
7,14,2024,12,12,3,38.620773
7,15,2024,12,12,3,38.1181
7,16,2024,12,12,3,38.1181
7,17,2024,12,12,3,38.048504
7,18,2024,12,12,3,37.919544
7,20,2024,12,12,3,38.232216
7,19,2024,12,12,3,38.800114
7,21,2024,12,12,3,37.910713
7,22,2024,12,12,3,37.610477
7,24,2024,12,12,3,38.082573
7,23,2024,12,12,3,37.865265
7,25,2024,12,12,3,37.83834
7,26,2024,12,12,3,38.937725
7,27,2024,12,12,3,38.036716
7,28,2024,12,12,3,38.057148
7,29,2024,12,12,3,37.783543
7,30,2024,12,12,3,37.792854
7,31,2024,12,12,3,37.83276
7,32,2024,12,12,3,38.440933
7,33,2024,12,12,3,38.440933
8,0,2024,12,12,3,35.752563
8,1,2024,12,12,3,36.225998
8,2,2024,12,12,3,8.234327
8,3,2024,12,12,3,37.173794
8,4,2024,12,12,3,21.524202
8,5,2024,12,12,3,3.0889556
8,6,2024,12,12,3,37.99967
8,7,2024,12,12,3,37.565464
8,8,2024,12,12,3,3.6878812
8,9,2024,12,12,3,2.600801
8,10,2024,12,12,3,2.600801
8,11,2024,12,12,3,2.6790514
8,12,2024,12,12,3,39.937027
8,13,2024,12,12,3,38.8766
8,14,2024,12,12,3,38.0925
8,15,2024,12,12,3,39.827946
8,16,2024,12,12,3,39.827946
8,17,2024,12,12,3,39.72722
8,18,2024,12,12,3,39.436485
8,20,2024,12,12,3,39.562843
8,19,2024,12,12,3,38.84552
8,21,2024,12,12,3,39.284016
8,22,2024,12,12,3,39.032215
8,24,2024,12,12,3,39.655052
8,23,2024,12,12,3,39.222244
8,25,2024,12,12,3,39.509716
8,26,2024,12,12,3,38.800373
8,27,2024,12,12,3,38.907875
8,28,2024,12,12,3,37.70991
8,29,2024,12,12,3,38.218513
8,30,2024,12,12,3,38.787724
8,31,2024,12,12,3,38.516727
8,32,2024,12,12,3,39.276924
8,33,2024,12,12,3,39.276924
9,0,2024,12,12,3,36.329792
9,1,2024,12,12,3,35.070015
9,2,2024,12,12,3,7.7251234
9,3,2024,12,12,3,37.23216
9,4,2024,12,12,3,30.547415
9,5,2024,12,12,3,1.5257833
9,6,2024,12,12,3,37.83367
9,7,2024,12,12,3,37.64264
9,8,2024,12,12,3,2.8329105
9,9,2024,12,12,3,3.8325489
9,10,2024,12,12,3,3.8325489
9,11,2024,12,12,3,3.9489627
9,12,2024,12,12,3,38.141247
9,13,2024,12,12,3,38.235447
9,14,2024,12,12,3,37.563976
9,15,2024,12,12,3,38.60719
9,16,2024,12,12,3,38.60719
9,17,2024,12,12,3,38.506462
9,18,2024,12,12,3,37.86669
9,20,2024,12,12,3,38.372993
9,19,2024,12,12,3,38.12761
9,21,2024,12,12,3,38.063843
9,22,2024,12,12,3,37.78738
9,24,2024,12,12,3,38.20528
9,23,2024,12,12,3,38.423145
9,25,2024,12,12,3,38.07314
9,26,2024,12,12,3,37.371487
9,27,2024,12,12,3,38.772835
9,28,2024,12,12,3,35.777042
9,29,2024,12,12,3,37.11842
9,30,2024,12,12,3,38.329086
9,31,2024,12,12,3,37.47671
9,32,2024,12,12,3,38.163548
9,33,2024,12,12,3,38.163548
10,0,2024,12,12,3,35.85897
10,1,2024,12,12,3,34.10477
10,2,2024,12,12,3,7.6888914
10,3,2024,12,12,3,36.770412
10,4,2024,12,12,3,30.08567
10,5,2024,12,12,3,1.5584619
10,6,2024,12,12,3,37.86635
10,7,2024,12,12,3,37.64534
10,8,2024,12,12,3,2.6918945
10,9,2024,12,12,3,3.8966968
10,10,2024,12,12,3,3.8966968
10,11,2024,12,12,3,3.9123688
10,12,2024,12,12,3,38.099674
10,13,2024,12,12,3,38.197876
10,14,2024,12,12,3,37.526405
10,15,2024,12,12,3,38.56962
10,16,2024,12,12,3,38.56962
10,17,2024,12,12,3,38.46889
10,18,2024,12,12,3,37.909393
10,20,2024,12,12,3,38.31854
10,19,2024,12,12,3,38.186493
10,21,2024,12,12,3,38.009388
10,22,2024,12,12,3,37.985397
10,24,2024,12,12,3,38.17202
10,23,2024,12,12,3,38.390877
10,25,2024,12,12,3,38.068222
10,26,2024,12,12,3,36.71153
10,27,2024,12,12,3,38.716892
10,28,2024,12,12,3,35.905426
10,29,2024,12,12,3,37.77853
10,30,2024,12,12,3,38.4774
10,31,2024,12,12,3,37.659348
10,32,2024,12,12,3,37.983585
10,33,2024,12,12,3,37.983585
11,0,2024,12,12,3,37.608162
11,1,2024,12,12,3,38.266983
11,2,2024,12,12,3,31.593245
11,3,2024,12,12,3,37.314877
11,4,2024,12,12,3,38.52216
11,5,2024,12,12,3,44.323277
11,6,2024,12,12,3,38.03136
11,7,2024,12,12,3,38.719826
11,8,2024,12,12,3,65.052605
11,9,2024,12,12,3,61.98501
11,10,2024,12,12,3,61.98501
11,11,2024,12,12,3,65.47462
11,12,2024,12,12,3,39.56525
11,13,2024,12,12,3,38.20543
11,14,2024,12,12,3,38.928524
11,15,2024,12,12,3,38.383026
11,16,2024,12,12,3,38.383026
11,17,2024,12,12,3,38.38945
11,18,2024,12,12,3,38.480984
11,20,2024,12,12,3,38.367004
11,19,2024,12,12,3,39.449768
11,21,2024,12,12,3,38.057854
11,22,2024,12,12,3,39.01858
11,24,2024,12,12,3,38.058228
11,23,2024,12,12,3,37.909462
11,25,2024,12,12,3,38.19637
11,26,2024,12,12,3,40.629147
11,27,2024,12,12,3,38.5105
11,28,2024,12,12,3,39.101223
11,29,2024,12,12,3,38.14314
11,30,2024,12,12,3,38.57382
11,31,2024,12,12,3,38.855423
11,32,2024,12,12,3,40.23579
11,33,2024,12,12,3,40.23579
12,0,2024,12,12,3,37.505497
12,1,2024,12,12,3,37.563972
12,2,2024,12,12,3,37.349743
12,3,2024,12,12,3,37.951252
12,4,2024,12,12,3,40.59178
12,5,2024,12,12,3,21.382668
12,6,2024,12,12,3,37.868614
12,7,2024,12,12,3,38.84633
12,8,2024,12,12,3,48.646965
12,9,2024,12,12,3,51.077446
12,10,2024,12,12,3,51.077446
12,11,2024,12,12,3,56.082695
12,12,2024,12,12,3,39.035046
12,13,2024,12,12,3,37.741604
12,14,2024,12,12,3,38.39389
12,15,2024,12,12,3,37.94975
12,16,2024,12,12,3,37.94975
12,17,2024,12,12,3,37.933075
12,18,2024,12,12,3,38.011135
12,20,2024,12,12,3,37.91948
12,19,2024,12,12,3,39.30182
12,21,2024,12,12,3,37.61033
12,22,2024,12,12,3,39.532063
12,24,2024,12,12,3,37.861584
12,23,2024,12,12,3,37.86897
12,25,2024,12,12,3,37.841465
12,26,2024,12,12,3,38.655796
12,27,2024,12,12,3,38.07435
12,28,2024,12,12,3,38.744297
12,29,2024,12,12,3,37.770454
12,30,2024,12,12,3,38.277565
12,31,2024,12,12,3,38.503098
12,32,2024,12,12,3,38.164307
12,33,2024,12,12,3,38.164307
0,0,2024,12,13,4,37.968372
0,1,2024,12,13,4,37.909748
0,2,2024,12,13,4,29.608889
0,3,2024,12,13,4,36.88919
0,4,2024,12,13,4,35.406044
0,5,2024,12,13,4,46.936817
0,6,2024,12,13,4,39.2802
0,7,2024,12,13,4,39.299145
0,8,2024,12,13,4,51.584156
0,9,2024,12,13,4,52.10948
0,10,2024,12,13,4,52.10948
0,11,2024,12,13,4,52.027946
0,12,2024,12,13,4,38.47533
0,13,2024,12,13,4,38.88019
0,14,2024,12,13,4,39.045696
0,15,2024,12,13,4,38.29352
0,16,2024,12,13,4,38.29352
0,17,2024,12,13,4,38.236195
0,18,2024,12,13,4,38.05911
0,20,2024,12,13,4,38.306026
0,19,2024,12,13,4,39.164062
0,21,2024,12,13,4,38.17107
0,22,2024,12,13,4,38.521015
0,24,2024,12,13,4,38.25888
0,23,2024,12,13,4,38.42906
0,25,2024,12,13,4,38.073868
0,26,2024,12,13,4,41.00091
0,27,2024,12,13,4,38.445724
0,28,2024,12,13,4,38.159
0,29,2024,12,13,4,38.60609
0,30,2024,12,13,4,37.793068
0,31,2024,12,13,4,40.43732
0,32,2024,12,13,4,37.626934
0,33,2024,12,13,4,37.626934
1,0,2024,12,13,4,38.550823
1,1,2024,12,13,4,40.14752
1,2,2024,12,13,4,47.951885
1,3,2024,12,13,4,37.668926
1,4,2024,12,13,4,40.984688
1,5,2024,12,13,4,40.250404
1,6,2024,12,13,4,38.9343
1,7,2024,12,13,4,39.874798
1,8,2024,12,13,4,66.83234
1,9,2024,12,13,4,63.716423
1,10,2024,12,13,4,63.716423
1,11,2024,12,13,4,65.29795
1,12,2024,12,13,4,41.21431
1,13,2024,12,13,4,39.278633
1,14,2024,12,13,4,39.54697
1,15,2024,12,13,4,38.408993
1,16,2024,12,13,4,38.408993
1,17,2024,12,13,4,38.351665
1,18,2024,12,13,4,38.119686
1,20,2024,12,13,4,38.636837
1,19,2024,12,13,4,39.04326
1,21,2024,12,13,4,38.387127
1,22,2024,12,13,4,38.6699
1,24,2024,12,13,4,38.791176
1,23,2024,12,13,4,38.65455
1,25,2024,12,13,4,38.606163
1,26,2024,12,13,4,42.571945
1,27,2024,12,13,4,38.85092
1,28,2024,12,13,4,37.910908
1,29,2024,12,13,4,38.684322
1,30,2024,12,13,4,38.113174
1,31,2024,12,13,4,39.07309
1,32,2024,12,13,4,39.698254
1,33,2024,12,13,4,39.698254
2,0,2024,12,13,4,38.094048
2,1,2024,12,13,4,37.962322
2,2,2024,12,13,4,29.792048
2,3,2024,12,13,4,39.501484
2,4,2024,12,13,4,34.816483
2,5,2024,12,13,4,36.425144
2,6,2024,12,13,4,37.51017
2,7,2024,12,13,4,37.33377
2,8,2024,12,13,4,41.178646
2,9,2024,12,13,4,48.054367
2,10,2024,12,13,4,48.054367
2,11,2024,12,13,4,47.959423
2,12,2024,12,13,4,44.284443
2,13,2024,12,13,4,34.603287
2,14,2024,12,13,4,28.100178
2,15,2024,12,13,4,37.81517
2,16,2024,12,13,4,37.81517
2,17,2024,12,13,4,37.78606
2,18,2024,12,13,4,35.35539
2,20,2024,12,13,4,37.69199
2,19,2024,12,13,4,37.008965
2,21,2024,12,13,4,37.44228
2,22,2024,12,13,4,36.902344
2,24,2024,12,13,4,38.53007
2,23,2024,12,13,4,37.727165
2,25,2024,12,13,4,38.688816
2,26,2024,12,13,4,42.204693
2,27,2024,12,13,4,38.42982
2,28,2024,12,13,4,37.245197
2,29,2024,12,13,4,38.764103
2,30,2024,12,13,4,38.157574
2,31,2024,12,13,4,31.922726
2,32,2024,12,13,4,43.944584
2,33,2024,12,13,4,43.944584
3,0,2024,12,13,4,36.716675
3,1,2024,12,13,4,36.315414
3,2,2024,12,13,4,29.573603
3,3,2024,12,13,4,39.44089
3,4,2024,12,13,4,33.75199
3,5,2024,12,13,4,35.390564
3,6,2024,12,13,4,37.070686
3,7,2024,12,13,4,37.022816
3,8,2024,12,13,4,40.799313
3,9,2024,12,13,4,47.415077
3,10,2024,12,13,4,47.415077
3,11,2024,12,13,4,47.364082
3,12,2024,12,13,4,43.836414
3,13,2024,12,13,4,33.76157
3,14,2024,12,13,4,28.017796
3,15,2024,12,13,4,37.5392
3,16,2024,12,13,4,37.5392
3,17,2024,12,13,4,37.64974
3,18,2024,12,13,4,35.219067
3,20,2024,12,13,4,37.6801
3,19,2024,12,13,4,36.997074
3,21,2024,12,13,4,37.43039
3,22,2024,12,13,4,36.73762
3,24,2024,12,13,4,38.547222
3,23,2024,12,13,4,37.594265
3,25,2024,12,13,4,40.2758
3,26,2024,12,13,4,43.783382
3,27,2024,12,13,4,38.436405
3,28,2024,12,13,4,37.218014
3,29,2024,12,13,4,38.38546
3,30,2024,12,13,4,38.641193
3,31,2024,12,13,4,32.63563
3,32,2024,12,13,4,44.894253
3,33,2024,12,13,4,44.894253
4,0,2024,12,13,4,36.716675
4,1,2024,12,13,4,36.315414
4,2,2024,12,13,4,29.573603
4,3,2024,12,13,4,39.44089
4,4,2024,12,13,4,33.75199
4,5,2024,12,13,4,35.390564
4,6,2024,12,13,4,37.070686
4,7,2024,12,13,4,37.022816
4,8,2024,12,13,4,40.799313
4,9,2024,12,13,4,47.415077
4,10,2024,12,13,4,47.415077
4,11,2024,12,13,4,47.364082
4,12,2024,12,13,4,43.836414
4,13,2024,12,13,4,33.76157
4,14,2024,12,13,4,28.017796
4,15,2024,12,13,4,37.5392
4,16,2024,12,13,4,37.5392
4,17,2024,12,13,4,37.64974
4,18,2024,12,13,4,35.219067
4,20,2024,12,13,4,37.6801
4,19,2024,12,13,4,36.997074
4,21,2024,12,13,4,37.43039
4,22,2024,12,13,4,36.73762
4,24,2024,12,13,4,38.547222
4,23,2024,12,13,4,37.594265
4,25,2024,12,13,4,40.2758
4,26,2024,12,13,4,43.783382
4,27,2024,12,13,4,38.436405
4,28,2024,12,13,4,37.218014
4,29,2024,12,13,4,38.38546
4,30,2024,12,13,4,38.641193
4,31,2024,12,13,4,32.63563
4,32,2024,12,13,4,44.894253
4,33,2024,12,13,4,44.894253
5,0,2024,12,13,4,37.362907
5,1,2024,12,13,4,37.733547
5,2,2024,12,13,4,37.34333
5,3,2024,12,13,4,37.845413
5,4,2024,12,13,4,39.580715
5,5,2024,12,13,4,37.63893
5,6,2024,12,13,4,38.135445
5,7,2024,12,13,4,38.233253
5,8,2024,12,13,4,37.49036
5,9,2024,12,13,4,39.23582
5,10,2024,12,13,4,39.23582
5,11,2024,12,13,4,39.16166
5,12,2024,12,13,4,38.141598
5,13,2024,12,13,4,38.129723
5,14,2024,12,13,4,37.930542
5,15,2024,12,13,4,37.917336
5,16,2024,12,13,4,37.917336
5,17,2024,12,13,4,37.859203
5,18,2024,12,13,4,37.428432
5,20,2024,12,13,4,37.994263
5,19,2024,12,13,4,38.38587
5,21,2024,12,13,4,37.748726
5,22,2024,12,13,4,37.576385
5,24,2024,12,13,4,38.019924
5,23,2024,12,13,4,37.76812
5,25,2024,12,13,4,37.918518
5,26,2024,12,13,4,38.214348
5,27,2024,12,13,4,37.787113
5,28,2024,12,13,4,37.996746
5,29,2024,12,13,4,38.04827
5,30,2024,12,13,4,38.212288
5,31,2024,12,13,4,38.473648
5,32,2024,12,13,4,38.145477
5,33,2024,12,13,4,38.145477
6,0,2024,12,13,4,37.362907
6,1,2024,12,13,4,37.733547
6,2,2024,12,13,4,37.34333
6,3,2024,12,13,4,37.845413
6,4,2024,12,13,4,39.580715
6,5,2024,12,13,4,37.63893
6,6,2024,12,13,4,38.135445
6,7,2024,12,13,4,38.233253
6,8,2024,12,13,4,37.026
6,9,2024,12,13,4,38.77146
6,10,2024,12,13,4,38.77146
6,11,2024,12,13,4,38.6973
6,12,2024,12,13,4,38.141598
6,13,2024,12,13,4,38.129723
6,14,2024,12,13,4,37.930542
6,15,2024,12,13,4,37.917336
6,16,2024,12,13,4,37.917336
6,17,2024,12,13,4,37.859203
6,18,2024,12,13,4,37.428432
6,20,2024,12,13,4,37.994263
6,19,2024,12,13,4,38.38587
6,21,2024,12,13,4,37.748726
6,22,2024,12,13,4,37.576385
6,24,2024,12,13,4,38.019924
6,23,2024,12,13,4,37.76812
6,25,2024,12,13,4,37.918518
6,26,2024,12,13,4,38.214348
6,27,2024,12,13,4,37.787113
6,28,2024,12,13,4,37.996746
6,29,2024,12,13,4,38.04827
6,30,2024,12,13,4,38.212288
6,31,2024,12,13,4,38.473648
6,32,2024,12,13,4,38.145477
6,33,2024,12,13,4,38.145477
7,0,2024,12,13,4,37.98105
7,1,2024,12,13,4,38.616238
7,2,2024,12,13,4,38.90852
7,3,2024,12,13,4,39.036125
7,4,2024,12,13,4,42.19277
7,5,2024,12,13,4,37.963104
7,6,2024,12,13,4,38.35461
7,7,2024,12,13,4,38.465927
7,8,2024,12,13,4,29.974787
7,9,2024,12,13,4,37.223377
7,10,2024,12,13,4,37.223377
7,11,2024,12,13,4,36.534275
7,12,2024,12,13,4,37.02448
7,13,2024,12,13,4,38.307034
7,14,2024,12,13,4,38.04992
7,15,2024,12,13,4,38.036713
7,16,2024,12,13,4,38.036713
7,17,2024,12,13,4,37.980938
7,18,2024,12,13,4,37.550167
7,20,2024,12,13,4,38.181118
7,19,2024,12,13,4,38.648357
7,21,2024,12,13,4,37.93558
7,22,2024,12,13,4,37.73866
7,24,2024,12,13,4,38.186867
7,23,2024,12,13,4,37.96956
7,25,2024,12,13,4,38.003376
7,26,2024,12,13,4,38.509197
7,27,2024,12,13,4,37.91657
7,28,2024,12,13,4,38.12608
7,29,2024,12,13,4,38.111202
7,30,2024,12,13,4,38.27522
7,31,2024,12,13,4,38.53658
7,32,2024,12,13,4,39.572903
7,33,2024,12,13,4,39.572903
8,0,2024,12,13,4,37.996494
8,1,2024,12,13,4,37.644524
8,2,2024,12,13,4,11.895036
8,3,2024,12,13,4,38.201405
8,4,2024,12,13,4,27.699106
8,5,2024,12,13,4,4.7178903
8,6,2024,12,13,4,38.50411
8,7,2024,12,13,4,37.952354
8,8,2024,12,13,4,3.4105325
8,9,2024,12,13,4,2.578465
8,10,2024,12,13,4,2.578465
8,11,2024,12,13,4,2.3030424
8,12,2024,12,13,4,37.864597
8,13,2024,12,13,4,37.512356
8,14,2024,12,13,4,36.147835
8,15,2024,12,13,4,38.44318
8,16,2024,12,13,4,38.44318
8,17,2024,12,13,4,38.356274
8,18,2024,12,13,4,37.76373
8,20,2024,12,13,4,38.00232
8,19,2024,12,13,4,37.184338
8,21,2024,12,13,4,37.799458
8,22,2024,12,13,4,37.602535
8,24,2024,12,13,4,38.132957
8,23,2024,12,13,4,37.70015
8,25,2024,12,13,4,37.993637
8,26,2024,12,13,4,37.27708
8,27,2024,12,13,4,37.391113
8,28,2024,12,13,4,36.19266
8,29,2024,12,13,4,36.831776
8,30,2024,12,13,4,37.802967
8,31,2024,12,13,4,37.654102
8,32,2024,12,13,4,38.133007
8,33,2024,12,13,4,38.133007
9,0,2024,12,13,4,36.685165
9,1,2024,12,13,4,35.88211
9,2,2024,12,13,4,12.52572
9,3,2024,12,13,4,37.775787
9,4,2024,12,13,4,36.145584
9,5,2024,12,13,4,2.078016
9,6,2024,12,13,4,38.389217
9,7,2024,12,13,4,38.314598
9,8,2024,12,13,4,2.6833787
9,9,2024,12,13,4,3.9958208
9,10,2024,12,13,4,3.9958208
9,11,2024,12,13,4,3.2103631
9,12,2024,12,13,4,38.709923
9,13,2024,12,13,4,38.590298
9,14,2024,12,13,4,37.417957
9,15,2024,12,13,4,38.36371
9,16,2024,12,13,4,38.36371
9,17,2024,12,13,4,38.235584
9,18,2024,12,13,4,37.214935
9,20,2024,12,13,4,38.092186
9,19,2024,12,13,4,37.491173
9,21,2024,12,13,4,37.859
9,22,2024,12,13,4,37.6962
9,24,2024,12,13,4,37.952133
9,23,2024,12,13,4,38.17
9,25,2024,12,13,4,37.91947
9,26,2024,12,13,4,36.77223
9,27,2024,12,13,4,38.296917
9,28,2024,12,13,4,35.68288
9,29,2024,12,13,4,37.326145
9,30,2024,12,13,4,38.29655
9,31,2024,12,13,4,37.707706
9,32,2024,12,13,4,39.038883
9,33,2024,12,13,4,39.038883
10,0,2024,12,13,4,36.63238
10,1,2024,12,13,4,35.220722
10,2,2024,12,13,4,12.289845
10,3,2024,12,13,4,37.1144
10,4,2024,12,13,4,34.12102
10,5,2024,12,13,4,2.1106946
10,6,2024,12,13,4,38.252686
10,7,2024,12,13,4,38.375587
10,8,2024,12,13,4,2.9063108
10,9,2024,12,13,4,4.423917
10,10,2024,12,13,4,4.423917
10,11,2024,12,13,4,3.5377188
10,12,2024,12,13,4,38.72664
10,13,2024,12,13,4,38.611015
10,14,2024,12,13,4,37.438675
10,15,2024,12,13,4,38.384426
10,16,2024,12,13,4,38.384426
10,17,2024,12,13,4,38.2563
10,18,2024,12,13,4,37.315926
10,20,2024,12,13,4,38.09602
10,19,2024,12,13,4,37.608345
10,21,2024,12,13,4,37.862835
10,22,2024,12,13,4,37.75464
10,24,2024,12,13,4,38.017624
10,23,2024,12,13,4,38.228436
10,25,2024,12,13,4,37.955017
10,26,2024,12,13,4,36.05449
10,27,2024,12,13,4,38.183193
10,28,2024,12,13,4,35.753483
10,29,2024,12,13,4,37.928474
10,30,2024,12,13,4,38.387085
10,31,2024,12,13,4,37.83256
10,32,2024,12,13,4,38.87458
10,33,2024,12,13,4,38.87458
11,0,2024,12,13,4,36.651787
11,1,2024,12,13,4,37.65315
11,2,2024,12,13,4,31.564314
